alpha_powerlaw,alpha_xmin10,corpus,fit_status,lr_power_vs_exponential,lr_power_vs_lognormal,lr_power_vs_stretched_exponential,maximum_out_degree,n_tail,name,nodes,p_power_vs_exponential,p_power_vs_lognormal,p_power_vs_stretched_exponential,positive_nodes,schema,xmin
2.32756197490267,2.32756197490267,Matched human Lean root values,,1.3784784594847892,-0.47251197708012505,-0.5079488514557395,185,32,pair_bf40e969,1808,0.1680556139412822,0.6365613948032256,0.6114892140157693,1807,shared binary core,10
2.32756197490267,2.32756197490267,Matched human Lean root values,,1.3784784594847892,-0.47251197708012505,-0.5079488514557395,185,32,pair_bf40e969,1808,0.1680556139412822,0.6365613948032256,0.6114892140157693,1807,all normalized constructors,10
2.3611816991783705,2.3611816991783705,Matched AI Lean root values,,2.2859498179075466,-0.45083836374601843,-0.26365674289204194,244,89,pair_bf40e969,5064,0.022257194494990737,0.6521060491916957,0.7920444305055384,5063,shared binary core,10
2.3611816991783705,2.3611816991783705,Matched AI Lean root values,,2.2859498179075466,-0.45083836374601843,-0.26365674289204194,244,89,pair_bf40e969,5064,0.022257194494990737,0.6521060491916957,0.7920444305055384,5063,all normalized constructors,10
,,Matched human Lean root values,insufficient tail variation,,,,17,2,pair_bf419b23,99,,,,98,shared binary core,10
,,Matched human Lean root values,insufficient tail variation,,,,17,2,pair_bf419b23,99,,,,98,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,18,2,pair_bf419b23,96,,,,95,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,18,2,pair_bf419b23,96,,,,95,all normalized constructors,10
2.2494545375784947,2.2494545375784947,Matched human Lean root values,,3.836171638684401,-0.6758779744266179,-0.3477389920392247,332,220,pair_bf476baa,10507,0.00012496708729123376,0.4991181229412698,0.7280362106031046,10506,shared binary core,10
2.2494545375784947,2.2494545375784947,Matched human Lean root values,,3.836171638684401,-0.6758779744266179,-0.3477389920392247,332,220,pair_bf476baa,10507,0.00012496708729123376,0.4991181229412698,0.7280362106031046,10506,all normalized constructors,10
2.272639205754821,2.272639205754821,Matched AI Lean root values,,3.896518650566297,-0.6103360394378828,-0.2161634354926549,346,233,pair_bf476baa,10848,9.758529596639149e-05,0.5416392279937119,0.8288603539830195,10847,shared binary core,10
2.272639205754821,2.272639205754821,Matched AI Lean root values,,3.896518650566297,-0.6103360394378828,-0.2161634354926549,346,233,pair_bf476baa,10848,9.758529596639149e-05,0.5416392279937119,0.8288603539830195,10847,all normalized constructors,10
2.3241296157049867,2.3241296157049867,Matched human Lean root values,,1.0892662484890547,-0.6222896272046025,-0.6566264447291232,230,45,pair_bfdd51b8,2619,0.2760364919885874,0.5337514405849328,0.5114211407012337,2618,shared binary core,10
2.3241296157049867,2.3241296157049867,Matched human Lean root values,,1.0892662484890547,-0.6222896272046025,-0.6566264447291232,230,45,pair_bfdd51b8,2619,0.2760364919885874,0.5337514405849328,0.5114211407012337,2618,all normalized constructors,10
2.346473817788455,2.346473817788455,Matched AI Lean root values,,2.3410599866344066,-0.7506845071851379,-0.7552804715201266,290,146,pair_bfdd51b8,6903,0.01922907727081833,0.4528425491192408,0.45008071346282486,6902,shared binary core,10
2.346473817788455,2.346473817788455,Matched AI Lean root values,,2.3410599866344066,-0.7506845071851379,-0.7552804715201266,290,146,pair_bfdd51b8,6903,0.01922907727081833,0.4528425491192408,0.45008071346282486,6902,all normalized constructors,10
,,Matched human Lean root values,insufficient tail variation,,,,23,2,pair_c021c917,126,,,,125,shared binary core,10
,,Matched human Lean root values,insufficient tail variation,,,,23,2,pair_c021c917,126,,,,125,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,18,2,pair_c021c917,106,,,,105,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,18,2,pair_c021c917,106,,,,105,all normalized constructors,10
2.353353560614973,2.353353560614973,Matched human Lean root values,,1.5668715686025936,-0.06999424939615134,0.1842070025715059,118,13,pair_c0d3928e,945,0.11714471449184827,0.9441982367302855,0.853851066227309,944,shared binary core,10
2.353353560614973,2.353353560614973,Matched human Lean root values,,1.5668715686025936,-0.06999424939615134,0.1842070025715059,118,13,pair_c0d3928e,945,0.11714471449184827,0.9441982367302855,0.853851066227309,944,all normalized constructors,10
2.487872591272389,2.4878725912723887,Matched AI Lean root values,,1.4131839428926711,-0.3716787868932743,-0.3155550788321712,174,35,pair_c0d3928e,1993,0.15760164652877562,0.7101320209205872,0.7523402385618465,1992,shared binary core,10
2.487872591272389,2.4878725912723887,Matched AI Lean root values,,1.4131839428926711,-0.3716787868932743,-0.3155550788321712,174,35,pair_c0d3928e,1993,0.15760164652877562,0.7101320209205872,0.7523402385618465,1992,all normalized constructors,10
2.332527022186241,2.3325270221862406,Matched human Lean root values,,2.201880427190962,-1.022573331756806,-1.0383093875072007,546,267,pair_c287c8cc,11828,0.027673755911724364,0.3065096240262811,0.29912603963094486,11827,shared binary core,10
2.332527022186241,2.3325270221862406,Matched human Lean root values,,2.201880427190962,-1.022573331756806,-1.0383093875072007,546,267,pair_c287c8cc,11828,0.027673755911724364,0.3065096240262811,0.29912603963094486,11827,all normalized constructors,10
2.36293703739723,2.36293703739723,Matched AI Lean root values,,2.54549499428252,-0.6992850612316055,-0.4465064028517158,592,275,pair_c287c8cc,12571,0.010912292839512129,0.4843739010351048,0.6552314885595192,12570,shared binary core,10
2.36293703739723,2.36293703739723,Matched AI Lean root values,,2.54549499428252,-0.6992850612316055,-0.4465064028517158,592,275,pair_c287c8cc,12571,0.010912292839512129,0.4843739010351048,0.6552314885595192,12570,all normalized constructors,10
,,Matched human Lean root values,insufficient tail variation,,,,37,7,pair_c3b332ce,376,,,,375,shared binary core,10
,,Matched human Lean root values,insufficient tail variation,,,,37,7,pair_c3b332ce,376,,,,375,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,37,5,pair_c3b332ce,247,,,,246,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,37,5,pair_c3b332ce,247,,,,246,all normalized constructors,10
2.3427833048415447,2.3427833048415447,Matched human Lean root values,,1.8717813358828541,-1.323462103980947,-1.357658049945482,295,201,pair_c4fe0db7,8251,0.06123686143739976,0.185681750709635,0.17457221381754862,8250,shared binary core,10
2.3427833048415447,2.3427833048415447,Matched human Lean root values,,1.8717813358828541,-1.323462103980947,-1.357658049945482,295,201,pair_c4fe0db7,8251,0.06123686143739976,0.185681750709635,0.17457221381754862,8250,all normalized constructors,10
2.309934923916521,2.309934923916521,Matched AI Lean root values,,5.61420810610885,-0.7052508678697441,1.4020728152807456,875,674,pair_c4fe0db7,30542,1.9746445143762127e-08,0.4806541303459716,0.16089350392198654,30541,shared binary core,10
2.309934923916521,2.309934923916521,Matched AI Lean root values,,5.61420810610885,-0.7052508678697441,1.4020728152807456,875,674,pair_c4fe0db7,30542,1.9746445143762127e-08,0.4806541303459716,0.16089350392198654,30541,all normalized constructors,10
,,Matched human Lean root values,insufficient tail variation,,,,35,4,pair_c5fb8da2,385,,,,384,shared binary core,10
,,Matched human Lean root values,insufficient tail variation,,,,35,4,pair_c5fb8da2,385,,,,384,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,46,6,pair_c5fb8da2,536,,,,535,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,46,6,pair_c5fb8da2,536,,,,535,all normalized constructors,10
1.3416221976780376,1.3415566919801871,Matched human Lean root values,,4.445578592780421,-2.406832449925151,-2.5299369403832705,16380,101,pair_c7a11f6b,139089,8.765562699566943e-06,0.016091550560636565,0.01140830282827038,139088,shared binary core,10
1.3416221976780376,1.3415566919801871,Matched human Lean root values,,4.445578592780421,-2.406832449925151,-2.5299369403832705,16380,101,pair_c7a11f6b,139089,8.765562699566943e-06,0.016091550560636565,0.01140830282827038,139088,all normalized constructors,10
1.7867020563566713,1.7867020563566713,Matched AI Lean root values,,-2.9252892645451394,-2.487550076748684,-2.729530167570147,180,37,pair_c7a11f6b,2065,0.0034413617070376784,0.012862634365099114,0.006342464575240161,2064,shared binary core,10
1.7867020563566713,1.7867020563566713,Matched AI Lean root values,,-2.9252892645451394,-2.487550076748684,-2.729530167570147,180,37,pair_c7a11f6b,2065,0.0034413617070376784,0.012862634365099114,0.006342464575240161,2064,all normalized constructors,10
,,Matched human Lean root values,insufficient tail variation,,,,29,3,pair_c84a0169,173,,,,172,shared binary core,10
,,Matched human Lean root values,insufficient tail variation,,,,29,3,pair_c84a0169,173,,,,172,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,27,3,pair_c84a0169,204,,,,203,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,27,3,pair_c84a0169,204,,,,203,all normalized constructors,10
2.4109561613930537,2.4109561613930537,Matched human Lean root values,,1.4449419349222974,-0.4363898361902083,-0.44265642314717196,197,44,pair_c8cf6c63,2346,0.14847419603035483,0.6625539119429859,0.6580142665674342,2345,shared binary core,10
2.4109561613930537,2.4109561613930537,Matched human Lean root values,,1.4449419349222974,-0.4363898361902083,-0.44265642314717196,197,44,pair_c8cf6c63,2346,0.14847419603035483,0.6625539119429859,0.6580142665674342,2345,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,37,3,pair_c8cf6c63,271,,,,270,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,37,3,pair_c8cf6c63,271,,,,270,all normalized constructors,10
2.316713091310402,2.316713091310402,Matched human Lean root values,,2.6581798311676965,-0.8273250679200538,-0.7514945775601266,288,200,pair_c9acf82e,9543,0.007856395927824215,0.408052839055448,0.45235506290493,9542,shared binary core,10
2.316713091310402,2.316713091310402,Matched human Lean root values,,2.6581798311676965,-0.8273250679200538,-0.7514945775601266,288,200,pair_c9acf82e,9543,0.007856395927824215,0.408052839055448,0.45235506290493,9542,all normalized constructors,10
2.278827915231994,2.278827915231994,Matched AI Lean root values,,2.349916121793597,-1.2260413882926358,-1.2471825541345316,422,260,pair_c9acf82e,12154,0.018777642004756637,0.22018310040082256,0.21233056825465546,12153,shared binary core,10
2.278827915231994,2.278827915231994,Matched AI Lean root values,,2.349916121793597,-1.2260413882926358,-1.2471825541345316,422,260,pair_c9acf82e,12154,0.018777642004756637,0.22018310040082256,0.21233056825465546,12153,all normalized constructors,10
2.152742265506218,2.152742265506218,Matched human Lean root values,,0.08424033900626256,-0.9951947921960277,-1.0773854158467422,139,24,pair_cb3b726a,1511,0.9328653462651633,0.31964153417833885,0.2813081168517185,1510,shared binary core,10
2.152742265506218,2.152742265506218,Matched human Lean root values,,0.08424033900626256,-0.9951947921960277,-1.0773854158467422,139,24,pair_cb3b726a,1511,0.9328653462651633,0.31964153417833885,0.2813081168517185,1510,all normalized constructors,10
2.15290184759165,2.15290184759165,Matched AI Lean root values,,0.050859664481366355,-1.0515774880298663,-1.133030825330253,138,24,pair_cb3b726a,1516,0.9594373469688536,0.2929934407274898,0.2572013086525755,1515,shared binary core,10
2.15290184759165,2.15290184759165,Matched AI Lean root values,,0.050859664481366355,-1.0515774880298663,-1.133030825330253,138,24,pair_cb3b726a,1516,0.9594373469688536,0.2929934407274898,0.2572013086525755,1515,all normalized constructors,10
2.0621347173184876,2.0621347173184876,Matched human Lean root values,,1.7912065007185334,-3.779779927284734,-3.4353853794526374,1802,786,pair_cc4ae138,36982,0.07326016341371049,0.00015696703443756336,0.0005917117124891681,36981,shared binary core,10
2.0621302806098436,2.0621302806098436,Matched human Lean root values,,1.791672848674923,-3.779490256893341,-3.4351458298663977,1802,786,pair_cc4ae138,36986,0.07318538624132724,0.0001571497420179265,0.0005922350358223763,36985,all normalized constructors,10
1.681011037347798,1.681011037347798,Matched AI Lean root values,,1.4165744769026531,-3.4621148057401343,-3.692510734001865,1264,167,pair_cc4ae138,15484,0.15660737508565978,0.0005359484841436306,0.00022205096555260727,15483,shared binary core,10
1.681011037347798,1.681011037347798,Matched AI Lean root values,,1.4165744769026531,-3.4621148057401343,-3.692510734001865,1264,167,pair_cc4ae138,15484,0.15660737508565978,0.0005359484841436306,0.00022205096555260727,15483,all normalized constructors,10
2.2379582610663076,2.2379582610663076,Matched human Lean root values,,1.3665295060759985,-0.672520969329034,-0.7095625320025052,136,37,pair_cc98e98a,2319,0.1717728262470538,0.5012520952227131,0.4779754612100423,2318,shared binary core,10
2.2379582610663076,2.2379582610663076,Matched human Lean root values,,1.3665295060759985,-0.672520969329034,-0.7095625320025052,136,37,pair_cc98e98a,2319,0.1717728262470538,0.5012520952227131,0.4779754612100423,2318,all normalized constructors,10
2.4423402764850595,2.4423402764850595,Matched AI Lean root values,,3.1116350679028053,-0.4622032909275494,-0.07682867928634142,205,155,pair_cc98e98a,6353,0.0018605433968892117,0.6439355434897874,0.9387598353900012,6352,shared binary core,10
2.4423402764850595,2.4423402764850595,Matched AI Lean root values,,3.1116350679028053,-0.4622032909275494,-0.07682867928634142,205,155,pair_cc98e98a,6353,0.0018605433968892117,0.6439355434897874,0.9387598353900012,6352,all normalized constructors,10
2.2701352821145777,2.2701352821145777,Matched human Lean root values,,2.7980877945499194,-0.7482495687630677,-0.7373392820506225,184,114,pair_ce95c511,5397,0.0051406137671102525,0.45430963726944495,0.4609160494782988,5396,shared binary core,10
2.2701352821145777,2.2701352821145777,Matched human Lean root values,,2.7980877945499194,-0.7482495687630677,-0.7373392820506225,184,114,pair_ce95c511,5397,0.0051406137671102525,0.45430963726944495,0.4609160494782988,5396,all normalized constructors,10
2.1955429162562483,2.1955429162562483,Matched AI Lean root values,,1.9957311398562856,-0.9412416245397283,-0.9663054832475525,192,82,pair_ce95c511,4478,0.04596319564234184,0.3465810502515786,0.33389134311302304,4477,shared binary core,10
2.1955429162562483,2.1955429162562483,Matched AI Lean root values,,1.9957311398562856,-0.9412416245397283,-0.9663054832475525,192,82,pair_ce95c511,4478,0.04596319564234184,0.3465810502515786,0.33389134311302304,4477,all normalized constructors,10
2.4135598476963156,2.4135598476963156,Matched human Lean root values,,2.152743585212307,-0.49648245524072926,-0.3367844922910437,235,121,pair_cffa85ea,5665,0.031338836040469276,0.6195540627786962,0.7362793642160685,5664,shared binary core,10
2.4135598476963156,2.4135598476963156,Matched human Lean root values,,2.152743585212307,-0.49648245524072926,-0.3367844922910437,235,121,pair_cffa85ea,5665,0.031338836040469276,0.6195540627786962,0.7362793642160685,5664,all normalized constructors,10
2.328700757613725,2.328700757613725,Matched AI Lean root values,,2.007435548050699,-1.2918754098323688,-1.3408353659492842,289,179,pair_cffa85ea,8159,0.044703306914694506,0.1964002947812845,0.1799739109930546,8158,shared binary core,10
2.328700757613725,2.328700757613725,Matched AI Lean root values,,2.007435548050699,-1.2918754098323688,-1.3408353659492842,289,179,pair_cffa85ea,8159,0.044703306914694506,0.1964002947812845,0.1799739109930546,8158,all normalized constructors,10
2.395923804233343,2.395923804233343,Matched human Lean root values,,2.7187528953759776,-0.25576250821061147,0.27281099180592033,480,189,pair_d020f221,7971,0.006552854154004568,0.7981342253079013,0.7849985097242069,7970,shared binary core,10
2.395923804233343,2.395923804233343,Matched human Lean root values,,2.7187528953759776,-0.25576250821061147,0.27281099180592033,480,189,pair_d020f221,7971,0.006552854154004568,0.7981342253079013,0.7849985097242069,7970,all normalized constructors,10
2.371360620205236,2.3713606202052366,Matched AI Lean root values,,2.7777942785707643,-0.4225904215574646,0.005900982509085064,480,204,pair_d020f221,8793,0.0054729256548633,0.6725941162621434,0.9952917244873927,8792,shared binary core,10
2.371360620205236,2.3713606202052366,Matched AI Lean root values,,2.7777942785707643,-0.4225904215574646,0.005900982509085064,480,204,pair_d020f221,8793,0.0054729256548633,0.6725941162621434,0.9952917244873927,8792,all normalized constructors,10
2.024402113113548,2.024402113113548,Matched human Lean root values,,-0.21267295681718237,-1.1230050555720719,-1.220358130576336,138,29,pair_d0c1af2e,2009,0.8315820615484257,0.26143534732060125,0.22232914215196242,2008,shared binary core,10
2.024402113113548,2.024402113113548,Matched human Lean root values,,-0.21267295681718237,-1.1230050555720719,-1.220358130576336,138,29,pair_d0c1af2e,2009,0.8315820615484257,0.26143534732060125,0.22232914215196242,2008,all normalized constructors,10
2.4572186147086406,2.4572186147086406,Matched AI Lean root values,,2.7042182204493774,-0.4509296346239372,0.46061035613964446,120,64,pair_d0c1af2e,3602,0.006846531012636005,0.6520402641671379,0.6450781802385197,3601,shared binary core,10
2.4572186147086406,2.4572186147086406,Matched AI Lean root values,,2.7042182204493774,-0.4509296346239372,0.46061035613964446,120,64,pair_d0c1af2e,3602,0.006846531012636005,0.6520402641671379,0.6450781802385197,3601,all normalized constructors,10
2.10392540970242,2.10392540970242,Matched human Lean root values,,2.6934781332817272,-1.6326487940243615,-1.653598392770647,586,304,pair_d2343074,16275,0.007071078361176698,0.10254288269905827,0.09820913948127453,16274,shared binary core,10
2.10392540970242,2.10392540970242,Matched human Lean root values,,2.6934781332817272,-1.6326487940243615,-1.653598392770647,586,304,pair_d2343074,16275,0.007071078361176698,0.10254288269905827,0.09820913948127453,16274,all normalized constructors,10
2.335798169086422,2.335798169086422,Matched AI Lean root values,,1.6786153134000983,-1.2248385450909876,-1.2510562595460974,309,178,pair_d2343074,7069,0.0932270401555573,0.22063605889169335,0.21091395233664212,7068,shared binary core,10
2.335798169086422,2.335798169086422,Matched AI Lean root values,,1.6786153134000983,-1.2248385450909876,-1.2510562595460974,309,178,pair_d2343074,7069,0.0932270401555573,0.22063605889169335,0.21091395233664212,7068,all normalized constructors,10
2.4001783722320997,2.4001783722320997,Matched human Lean root values,,-0.03870009415930183,-0.7209360668742218,-0.7774312481168371,90,18,pair_d339e847,1287,0.9691294983387184,0.47094885108175044,0.4369043824521006,1286,shared binary core,10
2.4001783722320997,2.4001783722320997,Matched human Lean root values,,-0.03870009415930183,-0.7209360668742218,-0.7774312481168371,90,18,pair_d339e847,1287,0.9691294983387184,0.47094885108175044,0.4369043824521006,1286,all normalized constructors,10
2.3823471810057164,2.3823471810057164,Matched AI Lean root values,,1.5254001290695771,-0.6249737371009982,-0.6445299980625643,175,67,pair_d339e847,4060,0.12715932659352852,0.5319882951556125,0.5192318116218955,4059,shared binary core,10
2.3823471810057164,2.3823471810057164,Matched AI Lean root values,,1.5254001290695771,-0.6249737371009982,-0.6445299980625643,175,67,pair_d339e847,4060,0.12715932659352852,0.5319882951556125,0.5192318116218955,4059,all normalized constructors,10
2.201869125932827,2.2018691259328276,Matched human Lean root values,,0.5268175950650203,-1.181021601871852,-1.2237311382842246,186,42,pair_d43fae54,2499,0.5983202630435664,0.23759414191872386,0.2210536690396937,2498,shared binary core,10
2.201869125932827,2.2018691259328276,Matched human Lean root values,,0.5268175950650203,-1.181021601871852,-1.2237311382842246,186,42,pair_d43fae54,2499,0.5983202630435664,0.23759414191872386,0.2210536690396937,2498,all normalized constructors,10
2.2039688234161243,2.2039688234161243,Matched AI Lean root values,,0.7032769094576936,-1.1731068889658318,-1.237744273034562,187,49,pair_d43fae54,2907,0.4818831976914091,0.24075294427666616,0.21581089741324555,2906,shared binary core,10
2.2039688234161243,2.2039688234161243,Matched AI Lean root values,,0.7032769094576936,-1.1731068889658318,-1.237744273034562,187,49,pair_d43fae54,2907,0.4818831976914091,0.24075294427666616,0.21581089741324555,2906,all normalized constructors,10
2.2827629325893066,2.282762932589307,Matched human Lean root values,,1.3428920507684763,-0.5693184311411046,-0.6010764219015058,194,45,pair_d71a4f84,2748,0.17930693080865134,0.5691400610060542,0.5477890867286361,2747,shared binary core,10
2.2827629325893066,2.282762932589307,Matched human Lean root values,,1.3428920507684763,-0.5693184311411046,-0.6010764219015058,194,45,pair_d71a4f84,2748,0.17930693080865134,0.5691400610060542,0.5477890867286361,2747,all normalized constructors,10
2.3256422785273605,2.3256422785273605,Matched AI Lean root values,,1.7870394614238092,-0.5287643860960589,-0.5447046041802657,201,63,pair_d71a4f84,3526,0.07393111083852895,0.5969689060601566,0.585956697725875,3525,shared binary core,10
2.3256422785273605,2.3256422785273605,Matched AI Lean root values,,1.7870394614238092,-0.5287643860960589,-0.5447046041802657,201,63,pair_d71a4f84,3526,0.07393111083852895,0.5969689060601566,0.585956697725875,3525,all normalized constructors,10
2.823586633182345,2.823586633182345,Matched human Lean root values,,4.285742348674112,-1.0054778785997098,2.6974265414253864,324,253,pair_d72cfd93,8281,1.8212997673881417e-05,0.3146667961722245,0.006987770006460159,8280,shared binary core,10
2.823586633182345,2.823586633182345,Matched human Lean root values,,4.285742348674112,-1.0054778785997098,2.6974265414253864,324,253,pair_d72cfd93,8281,1.8212997673881417e-05,0.3146667961722245,0.006987770006460159,8280,all normalized constructors,10
2.8664175210394136,2.8664175210394136,Matched AI Lean root values,,4.420285154442941,-1.0042525975951602,3.0845425715900032,358,273,pair_d72cfd93,8823,9.857074315667683e-06,0.31525687554780857,0.002038654315933904,8822,shared binary core,10
2.8664175210394136,2.8664175210394136,Matched AI Lean root values,,4.420285154442941,-1.0042525975951602,3.0845425715900032,358,273,pair_d72cfd93,8823,9.857074315667683e-06,0.31525687554780857,0.002038654315933904,8822,all normalized constructors,10
2.28339879097969,2.28339879097969,Matched human Lean root values,,3.2512502861135153,-0.9314356481979872,-0.5929498540746299,902,485,pair_d746cf8d,22782,0.0011489865994086797,0.3516282579687686,0.5532147123021305,22781,shared binary core,10
2.28339879097969,2.28339879097969,Matched human Lean root values,,3.2512502861135153,-0.9314356481979872,-0.5929498540746299,902,485,pair_d746cf8d,22782,0.0011489865994086797,0.3516282579687686,0.5532147123021305,22781,all normalized constructors,10
2.3675159860182724,2.3675159860182724,Matched AI Lean root values,,1.8863849465503644,-1.053319881022668,-1.080161997120542,367,188,pair_d746cf8d,8083,0.05924309961851156,0.29219441010201774,0.28007004803669233,8082,shared binary core,10
2.3675159860182724,2.3675159860182724,Matched AI Lean root values,,1.8863849465503644,-1.053319881022668,-1.080161997120542,367,188,pair_d746cf8d,8083,0.05924309961851156,0.29219441010201774,0.28007004803669233,8082,all normalized constructors,10
2.1593203398870693,2.159320339887069,Matched human Lean root values,,-0.7969203101034096,-1.1088438718815057,-1.2088305257002379,104,21,pair_d869cc1a,1175,0.4254973145049007,0.26749754065659215,0.2267279614812432,1174,shared binary core,10
2.1593203398870693,2.159320339887069,Matched human Lean root values,,-0.7969203101034096,-1.1088438718815057,-1.2088305257002379,104,21,pair_d869cc1a,1175,0.4254973145049007,0.26749754065659215,0.2267279614812432,1174,all normalized constructors,10
2.1800775320460044,2.1800775320460044,Matched AI Lean root values,,-0.3112480379449491,-1.0271514469460903,-1.1015744209505123,134,27,pair_d869cc1a,1540,0.7556120663362208,0.3043491565651627,0.27064673378325455,1539,shared binary core,10
2.1800775320460044,2.1800775320460044,Matched AI Lean root values,,-0.3112480379449491,-1.0271514469460903,-1.1015744209505123,134,27,pair_d869cc1a,1540,0.7556120663362208,0.3043491565651627,0.27064673378325455,1539,all normalized constructors,10
2.536623573065539,2.5366235730655395,Matched human Lean root values,,1.6336675807687895,-0.4343242662118296,-0.381565512811092,186,73,pair_d92632b4,3285,0.10232866910528773,0.6640529848112251,0.7027836689129376,3284,shared binary core,10
2.536623573065539,2.5366235730655395,Matched human Lean root values,,1.6336675807687895,-0.4343242662118296,-0.381565512811092,186,73,pair_d92632b4,3285,0.10232866910528773,0.6640529848112251,0.7027836689129376,3284,all normalized constructors,10
2.4270653788557444,2.4270653788557444,Matched AI Lean root values,,1.619347769135441,-0.7280694086705717,-0.7671362624954399,197,90,pair_d92632b4,4056,0.10537245805866918,0.46657109907877625,0.44300050370998645,4055,shared binary core,10
2.4270653788557444,2.4270653788557444,Matched AI Lean root values,,1.619347769135441,-0.7280694086705717,-0.7671362624954399,197,90,pair_d92632b4,4056,0.10537245805866918,0.46657109907877625,0.44300050370998645,4055,all normalized constructors,10
2.2174874259145754,2.217487425914576,Matched human Lean root values,,2.47929754754879,-1.2431709300345615,-1.2744072221269427,237,168,pair_d96197fd,7965,0.013164143826660991,0.21380485252080927,0.20251913412611022,7964,shared binary core,10
2.2174874259145754,2.217487425914576,Matched human Lean root values,,2.47929754754879,-1.2431709300345615,-1.2744072221269427,237,168,pair_d96197fd,7965,0.013164143826660991,0.21380485252080927,0.20251913412611022,7964,all normalized constructors,10
2.207539368305588,2.2075393683055875,Matched AI Lean root values,,3.535409862959292,-0.8606917930459557,-0.7753582767136024,293,197,pair_d96197fd,10035,0.0004071431202016394,0.3894078143761516,0.43812798229043304,10034,shared binary core,10
2.207539368305588,2.2075393683055875,Matched AI Lean root values,,3.535409862959292,-0.8606917930459557,-0.7753582767136024,293,197,pair_d96197fd,10035,0.0004071431202016394,0.3894078143761516,0.43812798229043304,10034,all normalized constructors,10
,,Matched human Lean root values,insufficient tail variation,,,,34,1,pair_d9e524cd,199,,,,198,shared binary core,10
,,Matched human Lean root values,insufficient tail variation,,,,34,1,pair_d9e524cd,199,,,,198,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,34,1,pair_d9e524cd,199,,,,198,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,34,1,pair_d9e524cd,199,,,,198,all normalized constructors,10
2.693804615477534,2.693804615477534,Matched human Lean root values,,2.813721045245179,-1.0131617519748115,1.1701329173755297,129,47,pair_db1d04db,2279,0.004897170431120368,0.3109829063369217,0.24194748344910466,2278,shared binary core,10
2.693804615477534,2.693804615477534,Matched human Lean root values,,2.813721045245179,-1.0131617519748115,1.1701329173755297,129,47,pair_db1d04db,2279,0.004897170431120368,0.3109829063369217,0.24194748344910466,2278,all normalized constructors,10
2.8733406166157875,2.8733406166157875,Matched AI Lean root values,,2.8843653909228157,-1.0052607375362936,1.6384607577821262,155,70,pair_db1d04db,2927,0.0039220339174931545,0.3147713155125057,0.10132561372654754,2926,shared binary core,10
2.8733406166157875,2.8733406166157875,Matched AI Lean root values,,2.8843653909228157,-1.0052607375362936,1.6384607577821262,155,70,pair_db1d04db,2927,0.0039220339174931545,0.3147713155125057,0.10132561372654754,2926,all normalized constructors,10
,,Matched human Lean root values,insufficient tail variation,,,,11,1,pair_db881e0a,73,,,,72,shared binary core,10
,,Matched human Lean root values,insufficient tail variation,,,,11,1,pair_db881e0a,73,,,,72,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,21,2,pair_db881e0a,178,,,,177,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,21,2,pair_db881e0a,178,,,,177,all normalized constructors,10
2.143952492937636,2.1439524929376366,Matched human Lean root values,,0.00685297849634668,-1.499780657450898,-1.5745237436892794,165,48,pair_dd457978,2646,0.9945321570602889,0.13367122932432088,0.1153664167254142,2645,shared binary core,10
2.143952492937636,2.1439524929376366,Matched human Lean root values,,0.00685297849634668,-1.499780657450898,-1.5745237436892794,165,48,pair_dd457978,2646,0.9945321570602889,0.13367122932432088,0.1153664167254142,2645,all normalized constructors,10
2.1877089683843023,2.187708968384302,Matched AI Lean root values,,0.24080912257123097,-1.2151277386200063,-1.2533936404117845,160,36,pair_dd457978,2051,0.809703058867836,0.22431737551967945,0.21006248477203926,2050,shared binary core,10
2.1877089683843023,2.187708968384302,Matched AI Lean root values,,0.24080912257123097,-1.2151277386200063,-1.2533936404117845,160,36,pair_dd457978,2051,0.809703058867836,0.22431737551967945,0.21006248477203926,2050,all normalized constructors,10
2.3430753052785485,2.3430753052785485,Matched human Lean root values,,2.055024870164454,-0.7013719953539485,-0.7035475675063632,266,118,pair_de1e8e19,6217,0.039876602621507155,0.4830708941358932,0.4817145738458526,6216,shared binary core,10
2.3430753052785485,2.3430753052785485,Matched human Lean root values,,2.055024870164454,-0.7013719953539485,-0.7035475675063632,266,118,pair_de1e8e19,6217,0.039876602621507155,0.4830708941358932,0.4817145738458526,6216,all normalized constructors,10
