uuid,h_n_lines,h_n_tactics,h_n_have,h_n_premise_refs,h_n_distinct_premises,h_vocab_ratio,a_n_lines,a_n_tactics,a_n_have,a_n_premise_refs,a_n_distinct_premises,a_vocab_ratio
1bb6b6fd-8005-5fc0-a14a-56f76db2e4dd,20,11,3,12,14,1.1666666666666667,3,0,0,1,2,2.0
c4a446c4-072f-5542-94cb-897a96abef3b,70,47,19,2,5,2.5,69,15,14,5,4,0.8
bff7df0b-da06-5014-ade8-05e342845663,95,50,14,109,27,0.24770642201834864,61,35,11,76,7,0.09210526315789473
d1001904-d13d-5cdc-a37e-a1a70657c143,15,5,2,11,16,1.4545454545454546,77,34,32,10,10,1.0
0796f32a-6ad2-5508-9f7a-e9489d101416,41,20,3,17,12,0.7058823529411765,137,53,39,45,12,0.26666666666666666
891d60b6-4af5-51fd-92ab-e9628dcb1b5d,13,6,0,6,7,1.1666666666666667,15,6,0,6,3,0.5
43f39d39-93e8-5d92-bb3c-a704594737de,41,23,4,9,11,1.2222222222222223,58,23,15,21,10,0.47619047619047616
fa8bc173-0865-5744-b6fc-fde4cda0339e,17,3,1,2,17,8.5,37,11,11,2,3,1.5
720612a7-b71a-5492-a522-e7deced31363,37,20,3,11,32,2.909090909090909,42,16,13,8,9,1.125
97ff16f0-a9fa-542f-bd78-9ee0e3dc7d04,32,16,16,13,13,1.0,58,23,17,9,9,1.0
f2c63ad3-f13d-5c3f-9bf7-c55f14c1dd3b,35,29,11,7,10,1.4285714285714286,33,21,10,6,6,1.0
80fe2f92-18ce-5811-812b-29906e8980c8,54,26,7,32,12,0.375,13,2,4,11,5,0.45454545454545453
3b7a87f9-5615-5e14-93c9-ded625f17cd1,19,19,0,23,15,0.6521739130434783,22,9,2,11,7,0.6363636363636364
96e97472-279d-5f89-a4e1-d915043671d5,148,54,27,48,23,0.4791666666666667,178,68,59,15,11,0.7333333333333333
c023c8c2-aec1-5aec-bcf8-5116b081cc24,11,4,2,1,5,5.0,5,0,1,1,5,5.0
7a311e80-e10f-5637-870f-8d591403fbf2,48,28,9,25,20,0.8,44,16,16,10,8,0.8
1e8ca1b2-5c0f-5e8f-8a14-d63043d142bb,22,14,2,7,11,1.5714285714285714,29,12,9,2,3,1.5
f4ca6fb1-9e6d-5530-b61e-79fad4aefe18,6,4,2,4,4,1.0,6,4,0,4,5,1.25
c381a060-4922-55e5-8d5c-127a01f4f4fd,20,13,6,7,5,0.7142857142857143,28,16,10,10,4,0.4
89f14cf3-7563-5b37-a101-a2159af5005a,20,12,3,46,15,0.32608695652173914,47,22,8,51,11,0.21568627450980393
28470d46-2cb3-5717-a232-a7f67a1ef6ee,35,20,4,6,4,0.6666666666666666,23,8,4,15,10,0.6666666666666666
3ff91e3e-bbe8-5d62-8491-2c16c1af2a85,7,2,0,4,7,1.75,18,9,0,4,2,0.5
e1b054ef-e997-579c-982e-89ca99972b99,47,24,15,25,15,0.6,49,22,13,3,4,1.3333333333333333
34d6974b-0750-521b-892b-02fd2fc8b499,77,43,19,6,14,2.3333333333333335,52,20,12,4,2,0.5
f75e4fed-1ffd-5425-b166-7fae42e7f391,13,4,3,27,29,1.0740740740740742,6,3,0,9,9,1.0
e76886ef-5883-5947-ada9-739e3fd43a7b,12,6,2,3,6,2.0,15,5,1,2,2,1.0
67159a0d-a7d7-5cd9-8077-39e426e2d704,53,52,11,41,33,0.8048780487804879,24,8,12,15,5,0.3333333333333333
74042de6-b5cc-53fd-99e2-7cec6891e65c,108,55,12,82,32,0.3902439024390244,36,15,2,4,6,1.5
d1d49554-85e0-53ca-a56a-c3a4345c9194,56,50,26,3,8,2.6666666666666665,136,49,27,1,2,2.0
02214b2f-238b-54c0-b607-5361f1240b56,46,14,11,6,7,1.1666666666666667,43,21,14,1,2,2.0
1479dda3-5799-5e51-a5fb-18ed046e0a72,10,3,2,21,15,0.7142857142857143,12,4,4,4,3,0.75
f41ae11f-bacd-5d66-81ff-62f4eadac98c,49,23,10,74,27,0.36486486486486486,67,26,20,59,17,0.288135593220339
d38422a1-e6fe-56cd-b605-bcf3135d65ba,75,33,21,7,8,1.1428571428571428,33,14,5,3,3,1.0
b7cde79a-83ba-5708-85ac-fad392416179,120,67,13,33,27,0.8181818181818182,29,11,7,5,4,0.8
9016e348-a300-5976-b3eb-1a3079421dbd,33,12,1,7,13,1.8571428571428572,44,18,13,2,5,2.5
0487694f-c317-588e-83c2-a86aee0b0e59,4,0,0,4,5,1.25,10,4,2,8,4,0.5
24a6f600-86a3-5c31-9bb3-ee803cfe01e6,14,7,0,2,5,2.5,21,9,4,8,6,0.75
d1c0f46b-8cde-5317-be6a-f4278c84b33f,38,23,6,20,19,0.95,26,17,10,37,21,0.5675675675675675
36d7a5e7-6749-59b9-a37c-71da1a72ce88,42,21,10,26,20,0.7692307692307693,48,19,16,15,5,0.3333333333333333
d5d88d6a-53cf-5fd2-9fba-41a4f7161554,18,9,1,11,10,0.9090909090909091,13,7,1,6,4,0.6666666666666666
395840e8-542f-506b-ab05-740dc94ba0b2,26,13,7,8,6,0.75,23,11,6,8,8,1.0
2adfff42-7335-56a6-b729-ba5af58a483c,34,17,5,23,20,0.8695652173913043,14,7,0,5,4,0.8
c6402134-45c3-5896-9e40-3036cb8f76f2,57,25,10,11,14,1.2727272727272727,41,15,8,20,18,0.9
9bbc9d06-de63-5035-ad00-1c2569ff5fc7,26,16,5,19,13,0.6842105263157895,29,18,12,18,7,0.3888888888888889
e970e4c4-350c-5a69-8a7b-edea7898a4ea,14,8,0,6,7,1.1666666666666667,37,15,6,15,11,0.7333333333333333
d08b51d3-5a1a-50a4-bfc8-d4ab6594b64f,111,57,10,55,31,0.5636363636363636,42,20,9,17,12,0.7058823529411765
2048479d-06b6-54c0-a9d4-544cc3591473,86,44,14,10,11,1.1,141,47,43,19,9,0.47368421052631576
50f468fb-795c-5ff2-abcf-1dec4268689a,9,3,0,3,5,1.6666666666666667,16,8,4,3,3,1.0
9d04a741-ab20-5f64-8345-a57c86fc1cd5,105,45,12,3,9,3.0,88,39,30,7,9,1.2857142857142858
68ecc999-5c39-52a1-886c-c3a5980005b3,61,26,9,4,5,1.25,27,17,8,10,8,0.8
36d8b6b0-4757-56f8-81f8-55a19f290550,28,14,6,13,15,1.1538461538461537,32,9,6,21,4,0.19047619047619047
341f8a75-e74c-58b5-80d9-312c3c6d4bb9,23,17,8,10,8,0.8,25,12,7,15,7,0.4666666666666667
ebd8f39a-e307-54f5-afbc-232eb198f3f7,44,27,9,12,16,1.3333333333333333,32,11,10,1,6,6.0
d0e7acfa-d4cf-55a6-9eaa-89ca14e1d93b,3,0,0,5,5,1.0,4,1,1,5,5,1.0
c682b8c7-ad9c-5bc0-a040-3023d0747d9d,47,25,5,14,12,0.8571428571428571,15,6,0,4,5,1.25
e3b294bc-8f32-5e97-97f4-5a43b91426e4,65,34,15,68,22,0.3235294117647059,21,13,7,17,9,0.5294117647058824
5e5e1c56-afc7-5089-acc1-b01f1ac5bbec,114,57,10,122,54,0.4426229508196721,28,13,6,18,10,0.5555555555555556
85e853a5-827d-5019-bb3c-51a0d79a8fa4,55,26,8,16,11,0.6875,107,46,28,13,7,0.5384615384615384
75d1d498-3729-51c1-bbe4-6ac6e0b00dd6,24,14,1,15,15,1.0,22,6,4,8,5,0.625
e2cc3f53-c1ed-518a-80ff-396bbfed5f14,44,18,2,25,21,0.84,91,43,37,36,13,0.3611111111111111
45c1121b-86db-5562-9f7a-19c28a89b220,65,31,15,9,7,0.7777777777777778,60,30,14,1,3,3.0
8edfa76b-c145-52f3-bf96-c21da750f574,1,0,0,2,4,2.0,2,0,0,2,3,1.5
77ab7e28-f6a5-5c17-84a8-de5cd31ce9a5,40,21,10,13,10,0.7692307692307693,47,22,10,5,5,1.0
3a9e416c-d6d0-5393-8208-f6cfb40b5031,5,3,0,4,8,2.0,12,1,2,13,12,0.9230769230769231
dcefc2dd-b0ca-5257-a92b-6f255543f5e9,6,2,0,2,7,3.5,51,26,21,54,9,0.16666666666666666
0d56a90b-433f-5619-83ba-5e50bca2202a,10,9,2,3,4,1.3333333333333333,15,6,6,1,2,2.0
d85bf8ed-7893-5167-9e0e-2f03cc68f257,10,3,1,11,8,0.7272727272727273,9,3,1,11,8,0.7272727272727273
ddd8331f-102d-5f1a-ab02-a0f289c11ded,47,26,12,19,17,0.8947368421052632,13,5,0,3,3,1.0
4b7b3d0b-d7e7-5a4b-a832-376b82c5aa9d,56,32,12,45,10,0.2222222222222222,9,5,4,8,4,0.5
0a314fcc-3ae1-53bf-a854-a20fbcce5f4f,27,15,0,5,4,0.8,71,30,20,21,14,0.6666666666666666
9a1fb1f1-eee8-54dc-b0f9-f7f1e60a8c70,15,9,4,3,4,1.3333333333333333,5,2,1,3,3,1.0
b8b5f6f6-2ad7-502f-a3e6-d423169d88ff,23,9,2,37,23,0.6216216216216216,91,41,28,64,13,0.203125
c20fb540-641c-5d9a-a5a4-47e7e8d104f8,42,14,2,16,17,1.0625,22,13,3,2,4,2.0
2d2820e7-8028-5afe-a1f5-ef12f6290beb,11,5,0,11,4,0.36363636363636365,20,8,5,17,5,0.29411764705882354
5803bad4-cb34-5af3-80d2-7dfe5d458d17,61,42,10,10,16,1.6,41,16,10,4,8,2.0
b4a0eac3-6df0-590f-bc58-eccdbcfb9e86,53,19,12,27,20,0.7407407407407407,47,17,15,8,8,1.0
32404f60-aa4c-51ea-b251-b41967211b2d,8,3,2,1,4,4.0,23,11,8,16,9,0.5625
94c78680-3f29-55e1-aad2-fc7c68753b3f,10,3,3,2,2,1.0,28,8,11,7,5,0.7142857142857143
4d0e3e3d-7bae-54ea-b711-4a19bda940d4,69,36,5,15,12,0.8,53,27,18,26,11,0.4230769230769231
c008f440-441a-5fb4-a807-43516d2b4d4b,46,21,4,36,21,0.5833333333333334,68,34,17,35,13,0.37142857142857144
2a951d06-6e0b-50f2-9bc8-a0e721ea62c1,30,18,0,9,8,0.8888888888888888,37,24,6,9,7,0.7777777777777778
93909f26-a91a-527a-ad32-9a7229b6283e,23,11,4,1,7,7.0,35,14,5,3,6,2.0
3269d6e5-13d5-50cf-8ad1-a6869457822d,39,24,7,6,4,0.6666666666666666,48,16,17,3,3,1.0
3ab2ed31-25d7-5e89-8c9e-abcd9274e053,54,20,9,16,11,0.6875,36,13,11,5,6,1.2
acc92eae-6e82-509e-8ced-c36aafe48b40,42,25,11,1,6,6.0,42,19,15,3,5,1.6666666666666667
11a261c0-26af-5d43-b4be-a0feb2a6d199,4,1,0,1,2,2.0,6,4,1,1,2,2.0
4cb68517-8f47-568f-94e8-e9f7fa5d7bca,49,27,4,1,9,9.0,58,29,22,92,13,0.14130434782608695
49e73559-a5b0-5842-9263-0c11d1f5ea41,49,20,7,39,17,0.4358974358974359,62,27,17,46,2,0.043478260869565216
8ceaf3be-e3d2-5bba-b00e-97c6990bff89,67,41,24,79,19,0.24050632911392406,55,24,13,36,14,0.3888888888888889
ad62fc3e-277e-5e45-9586-6df9da065b83,51,20,5,17,11,0.6470588235294118,60,30,20,22,9,0.4090909090909091
e9f49876-79bb-5fc9-9e16-087506a3d00c,77,43,9,101,38,0.37623762376237624,14,4,6,15,13,0.8666666666666667
7c53417b-347f-56ce-b8f5-ff5f0a3c56bc,27,9,2,10,11,1.1,22,11,6,4,4,1.0
b8542067-6ecd-5f6b-b5ff-8eea619946b9,17,5,4,3,5,1.6666666666666667,12,5,5,6,7,1.1666666666666667
34b1fb0d-cdc2-5df4-960c-b7b9ca8f76fe,26,15,2,10,11,1.1,20,9,6,10,5,0.5
df27ee5d-0c18-54d5-a28f-c3677f35fd05,34,12,7,11,10,0.9090909090909091,35,11,15,17,7,0.4117647058823529
29c03238-e83f-536c-b34c-06d232bc8e69,178,80,42,21,6,0.2857142857142857,41,19,13,5,4,0.8
6ba505c0-df8c-5556-8ddd-21906f4c7e54,129,68,26,22,14,0.6363636363636364,73,38,33,26,19,0.7307692307692307
4186e71a-0228-5fd9-b4dc-5e324941a67b,152,118,24,27,16,0.5925925925925926,13,4,3,2,5,2.5
17275427-5c9f-583c-a858-c5a3dfa1bca2,11,3,0,6,13,2.1666666666666665,18,9,0,3,4,1.3333333333333333
1927cbd2-b325-55de-a089-524f978e9712,33,18,1,4,9,2.25,57,26,14,11,9,0.8181818181818182
8710c827-d4d8-58f7-8d45-4d1b88d45116,26,9,4,4,4,1.0,29,10,3,28,9,0.32142857142857145
a42b24c3-d05c-563c-815b-2d8e8b7065b2,20,9,7,1,3,3.0,19,7,7,22,6,0.2727272727272727
450266b0-530d-5044-9dd4-8c9d98982e78,67,30,14,10,12,1.2,105,40,23,33,13,0.3939393939393939
d2f80dc8-4c52-5f86-8bd7-c8b96e8c1a5d,23,12,5,7,12,1.7142857142857142,27,11,6,8,8,1.0
bd0f5d7a-1e60-551d-b600-cdf805d0c689,69,35,30,2,3,1.5,38,15,11,2,4,2.0
d73e9d02-061c-508a-ac10-3dee8cce7b1d,108,59,35,39,22,0.5641025641025641,33,13,10,3,3,1.0
6e09a8ab-0b08-5214-b09d-a5998bb287db,30,14,1,9,10,1.1111111111111112,18,10,1,9,7,0.7777777777777778
26b332d6-572a-5830-beda-356e2bcf24c3,91,34,2,26,14,0.5384615384615384,83,40,19,46,12,0.2608695652173913
8b90dce5-fec0-571a-956b-7ff9835337be,8,4,1,7,7,1.0,12,5,2,7,7,1.0
eab8b4da-f3a6-53de-9339-5c822801b320,12,5,0,3,4,1.3333333333333333,22,5,1,8,7,0.875
9552c201-3998-5451-83a5-d7a23f732a64,36,23,3,52,24,0.46153846153846156,80,27,18,19,8,0.42105263157894735
8b601ce7-6679-5373-84c2-80ca2ca37bd6,28,26,5,28,18,0.6428571428571429,3,0,0,1,3,3.0
63896e5d-acc4-5eaf-bad5-61eb076f9367,107,44,45,64,9,0.140625,102,38,30,28,9,0.32142857142857145
e8ca1e29-d08c-5737-8ae4-cdeddab4a2b2,122,61,22,74,22,0.2972972972972973,29,12,9,6,6,1.0
7361ca04-940c-5074-8914-88b018d8b71b,48,23,10,4,6,1.5,37,16,10,5,4,0.8
b279827a-4183-5702-9fe3-48f4b58d922b,77,51,12,50,12,0.24,66,34,12,87,22,0.25287356321839083
8c795f65-c484-58ab-8a8c-2e983ceefbbf,19,8,1,5,8,1.6,22,9,6,3,4,1.3333333333333333
faafdcfc-be65-5927-8ea9-822678797dd7,65,24,6,5,6,1.2,17,8,2,6,5,0.8333333333333334
71d13815-237a-55ce-b459-1242d572aa2c,31,14,0,12,12,1.0,32,13,1,16,15,0.9375
0fa430d1-d38b-59bb-b768-5c59185ac0c3,86,50,3,2,5,2.5,112,55,21,13,10,0.7692307692307693
ad18a26b-d347-52c8-ab6e-095fe9076a12,119,60,23,33,20,0.6060606060606061,87,49,21,31,12,0.3870967741935484
c93bff65-5c28-5117-86ea-813156e4a4e7,46,24,4,17,18,1.0588235294117647,36,14,8,10,7,0.7
4e5c07d8-dfbd-50d7-a8bc-064c3799ecb2,41,21,7,10,14,1.4,55,23,14,5,6,1.2
6cd1a4b8-609d-5612-85ca-a950bef1b66e,14,5,1,10,11,1.1,39,6,7,1,2,2.0
0f5e4e8b-d13e-5e6b-81a6-7de8678ea5a1,48,9,10,37,20,0.5405405405405406,26,10,7,14,6,0.42857142857142855
20c4644f-6c74-5d0f-9978-d74137221442,45,20,5,28,17,0.6071428571428571,38,12,9,1,2,2.0
1e273c45-62b8-562e-8c47-321243b2b42c,56,31,6,23,11,0.4782608695652174,64,24,17,97,12,0.12371134020618557
5f14eeba-cde9-51f5-b930-55276864dd71,39,28,17,22,14,0.6363636363636364,34,18,12,9,8,0.8888888888888888
ed5d2302-f947-56a5-ac73-45ea3389efc9,33,16,9,30,17,0.5666666666666667,27,15,7,25,9,0.36
d11ec1f8-27b0-5d43-8afd-89b8534500e4,12,4,0,1,8,8.0,49,25,12,7,3,0.42857142857142855
41cfe4cb-c33f-5767-a58d-eac513d48142,63,22,11,2,9,4.5,34,10,14,4,4,1.0
66fa86a6-78f9-51a7-88bf-7f4283e3dded,14,3,3,8,6,0.75,19,3,6,9,5,0.5555555555555556
297dd3e0-57e3-5e75-8b4d-6271c2777b7e,13,6,2,3,6,2.0,39,23,16,11,10,0.9090909090909091
21cefd25-db31-5161-855f-b7bc9bafd691,80,42,14,32,21,0.65625,30,13,11,14,8,0.5714285714285714
40633901-88d4-5c0d-a375-b9a35f03f687,30,13,1,13,12,0.9230769230769231,17,7,5,2,3,1.5
ebc3dd5f-ad7d-573c-bd7f-5307dcd0d5d2,50,30,2,8,6,0.75,42,21,7,13,8,0.6153846153846154
be7b4d91-2ab3-58a8-baf5-13b5a1bc1a08,58,30,3,13,10,0.7692307692307693,71,35,20,10,5,0.5
60a753fd-145d-5ba9-a8f1-9c4835087b04,41,21,17,26,18,0.6923076923076923,32,16,14,34,11,0.3235294117647059
5f2b86ca-a5d3-5a56-8658-4b765ad2d8e4,20,4,1,35,23,0.6571428571428571,41,25,8,68,16,0.23529411764705882
1dcdc082-4bb4-5fce-bd0e-6a518d035de9,24,10,5,5,6,1.2,32,12,8,3,3,1.0
6635624d-aa50-5829-b90b-7501b6617908,20,16,6,6,7,1.1666666666666667,97,49,8,11,10,0.9090909090909091
158c4bd6-8db5-504d-bb0f-59c35b4128ca,43,20,4,21,20,0.9523809523809523,37,18,8,9,5,0.5555555555555556
74d52011-fa21-5382-a6cc-cc45ca9abad8,47,20,9,19,23,1.2105263157894737,53,23,15,2,5,2.5
a774f900-94bd-5854-ad51-a129f4567225,113,54,19,12,12,1.0,70,25,25,9,8,0.8888888888888888
6801c12d-ddfd-5cd5-9dc5-9f48864efefc,73,28,14,40,29,0.725,54,29,19,9,4,0.4444444444444444
515ba40a-bfbe-5c0f-a662-b01c10410c9f,33,21,4,48,24,0.5,56,23,17,25,9,0.36
85d6469b-20f6-5501-bf41-1ca89ef6f99f,6,4,0,6,5,0.8333333333333334,11,2,4,13,12,0.9230769230769231
9e1077c7-756c-5b4f-b157-7b85fbd1a35c,56,26,14,5,7,1.4,14,7,3,2,3,1.5
dc1f6d3a-a9e7-5262-9d0c-889fab2bb39e,11,8,0,13,15,1.1538461538461537,10,7,0,11,4,0.36363636363636365
2730bf34-a424-5453-bf03-3e0faac48fce,17,9,1,3,9,3.0,13,3,3,3,3,1.0
dc87a4bc-1597-5894-8831-8b10863b8d86,26,10,4,10,10,1.0,30,16,9,5,4,0.8
6ede0d35-d877-54e2-8a09-14e6f3181f01,38,26,1,15,7,0.4666666666666667,78,26,16,65,10,0.15384615384615385
21d4e69e-07ec-52ac-8831-84ec4dc586ce,128,84,24,20,7,0.35,150,80,25,23,8,0.34782608695652173
e3aa46d3-79b2-5c52-8182-3c9f2b147ec7,144,63,23,10,11,1.1,64,30,25,14,9,0.6428571428571429
f37afe5f-32f9-5e89-b441-92168047fe65,48,30,18,20,22,1.1,76,32,34,4,4,1.0
9a49a7d5-608d-5fe9-a935-d5eba5e07597,160,58,11,185,54,0.2918918918918919,96,43,25,13,5,0.38461538461538464
f6dab010-593e-53a6-a7d5-bcac7299d1e1,28,18,0,3,9,3.0,28,22,0,3,3,1.0
084c3fd4-e2ca-5bb5-aae2-bd4984e4b1b8,90,63,32,24,19,0.7916666666666666,46,39,10,12,11,0.9166666666666666
4253aca8-caa2-5627-9cfa-56f78dd0510d,78,54,15,30,28,0.9333333333333333,53,23,14,12,9,0.75
0b238266-1f10-5a05-90f3-91a0ee5b95c5,58,30,1,7,17,2.4285714285714284,78,27,19,9,6,0.6666666666666666
b5fda230-4fec-50fa-b23a-bfe34e9c9fe0,26,17,4,106,31,0.29245283018867924,31,13,10,55,9,0.16363636363636364
61901edb-12e3-549b-97e5-5f5288b7fcd4,26,7,0,61,17,0.2786885245901639,32,21,3,45,15,0.3333333333333333
d809415a-24c6-575d-81cb-d67fb8916186,60,29,8,17,14,0.8235294117647058,13,4,3,6,4,0.6666666666666666
efc35467-7f6a-5a7b-8389-d25eeec7e17e,45,32,7,18,15,0.8333333333333334,60,30,20,2,4,2.0
aca67cfc-cb7e-5a1c-9c33-1e7bfd667bc5,7,3,0,1,4,4.0,27,10,8,4,3,0.75
13de3d6e-d421-5e8a-9431-565395363eb5,10,3,0,7,14,2.0,24,8,8,6,5,0.8333333333333334
45fdc974-fd15-5208-9260-2c5e4637edde,5,2,1,2,2,1.0,9,4,0,5,5,1.0
36ca2008-2d50-5ade-b225-138520e9648a,71,30,6,62,46,0.7419354838709677,57,30,23,23,10,0.43478260869565216
b3eacfa5-e098-5d07-8ca9-cc08a6c0064b,59,42,16,74,46,0.6216216216216216,14,6,2,15,6,0.4
8f015a7b-f9a8-5661-8998-8aafca43a3d0,73,46,13,18,18,1.0,142,95,22,24,10,0.4166666666666667
f7c33950-b3e6-5081-9668-b1dd1bccd93a,22,19,0,10,13,1.3,14,10,0,7,9,1.2857142857142858
b2674d55-c4b7-56bc-bb90-b2be76710814,28,14,5,9,8,0.8888888888888888,32,13,8,10,7,0.7
48373f66-efef-5996-8af7-56604028f92f,19,11,0,5,5,1.0,30,12,9,4,2,0.5
5481a021-c6b3-5e81-adc2-f231542e8e11,26,13,5,5,10,2.0,20,11,7,10,10,1.0
4d04e692-6963-5688-b17f-a6bf31615162,100,37,11,15,15,1.0,36,21,10,6,5,0.8333333333333334
c11412a7-a23f-53f4-a597-e304bb278188,38,13,11,17,16,0.9411764705882353,27,8,8,2,3,1.5
98367dff-42dc-51c0-b30d-7f735bbe5eb5,1,0,0,1,5,5.0,2,0,0,1,2,2.0
14263e8d-65e7-5b44-9fab-e013d76f10e9,71,25,14,43,21,0.4883720930232558,25,12,12,73,9,0.1232876712328767
4a8ea74e-ffd0-580f-a427-b7c7ea67e534,6,2,0,6,6,1.0,12,3,2,5,4,0.8
49481085-69f4-5b8d-9363-1cb3d5d3b292,21,5,0,8,9,1.125,82,28,30,2,2,1.0
1ca15334-610c-5fe5-bd90-127c26262974,73,58,17,23,16,0.6956521739130435,103,52,32,74,13,0.17567567567567569
456be9d6-3666-5486-be42-3fad6362bab8,2,0,0,1,2,2.0,2,0,0,1,2,2.0
5db29404-f21b-5b4b-84de-d6456769ccbc,23,7,1,1,8,8.0,17,8,5,3,3,1.0
e289753a-5e54-5fc5-82ef-d5255d80469c,19,8,2,40,10,0.25,9,4,0,28,9,0.32142857142857145
c3a8e335-6fdc-513e-8174-e14be4807686,52,46,2,31,18,0.5806451612903226,176,67,38,31,5,0.16129032258064516
94977ba9-04d4-5544-bda4-cd52a735a520,66,35,19,21,17,0.8095238095238095,17,4,1,2,3,1.5
2234b0d3-b45c-58b1-9cfc-a97e6de37ff9,16,4,0,1,2,2.0,19,7,1,5,3,0.6
24b3bf51-64cb-5520-8e8c-177a3131004c,43,19,6,23,32,1.391304347826087,32,7,6,8,21,2.625
e8c1fa49-d585-5cc4-a247-ec399096e9a9,55,29,16,35,11,0.3142857142857143,107,64,50,79,5,0.06329113924050633
572e960e-22bf-5c2f-a1de-f73455886d00,53,25,13,45,19,0.4222222222222222,46,14,11,62,5,0.08064516129032258
c6fa65a5-4b83-5e16-958d-e4210c04ffe4,12,3,2,4,7,1.75,7,1,0,2,2,1.0
642105aa-cc0a-523f-88f3-7e7c897aa59e,9,3,0,6,8,1.3333333333333333,12,6,0,5,4,0.8
bbc2f83a-1172-5dc1-8db8-3dfb7cf0c82f,47,21,2,18,13,0.7222222222222222,50,17,19,9,9,1.0
72de498a-6f83-5176-987e-bb92815dcf72,66,35,11,38,30,0.7894736842105263,5,2,0,5,4,0.8
5bb138e3-fe9a-58dd-b207-98279a8c499c,6,1,0,10,13,1.3,7,4,0,10,9,0.9
ee0e87ac-fbc7-583a-8c43-027ef2ba99a7,84,46,27,1,4,4.0,99,54,37,12,5,0.4166666666666667
232bf198-412d-5559-ac06-162bcb9370d4,110,63,12,18,16,0.8888888888888888,47,26,4,9,10,1.1111111111111112
bea018ad-e4ac-57f2-a2ca-c0bfca26c5d0,15,5,2,30,8,0.26666666666666666,14,4,2,30,8,0.26666666666666666
99ee27c0-b3c0-5a10-94bf-5859d0ffe4fa,65,31,9,23,13,0.5652173913043478,54,23,12,34,12,0.35294117647058826
def387c6-0909-5c69-8212-0764bcab92aa,35,20,2,19,12,0.631578947368421,57,33,19,62,7,0.11290322580645161
a5626ac7-f79b-5807-8e92-48ff958f855d,38,14,8,14,15,1.0714285714285714,19,4,3,4,4,1.0
8e7faa3b-2469-51be-8680-ffe9a0361550,40,19,10,5,6,1.2,31,13,5,5,4,0.8
db84b241-1f1e-5a2c-a467-0431500c42cb,71,23,10,30,16,0.5333333333333333,32,9,11,6,2,0.3333333333333333
6c1c5a83-67eb-5c67-847c-538dbc6e82a4,20,9,1,20,22,1.1,24,14,2,10,7,0.7
fbe69df8-ccba-58f5-bf85-eb9a2f2ff408,9,1,0,2,5,2.5,15,6,0,5,4,0.8
3c540932-a706-521c-9f82-515749d68b49,88,50,15,15,15,1.0,44,28,13,26,10,0.38461538461538464
1d1189cc-7d7c-5a74-a8b1-3b02c95d997b,48,20,11,6,8,1.3333333333333333,26,13,4,6,5,0.8333333333333334
8dcdc926-878b-5d40-8708-6369aeb59a9d,25,16,4,8,18,2.25,41,20,14,27,5,0.18518518518518517
9b93f1b7-0a9e-5cb2-8e9e-0ec0116b392e,4,4,0,2,5,2.5,18,9,0,9,6,0.6666666666666666
59156dfc-26e7-5c75-be39-c4b2350d34c5,49,30,3,17,10,0.5882352941176471,60,28,19,124,25,0.20161290322580644
108c2b76-9c5f-5d07-b818-7ce9723a60ab,71,33,12,19,22,1.1578947368421053,83,44,24,23,14,0.6086956521739131
d7575e2f-1d30-5cc3-9a93-0625b378d490,51,27,15,37,29,0.7837837837837838,42,20,12,13,8,0.6153846153846154
b7dc794e-d831-5fd1-bd82-613117777a67,48,16,6,8,10,1.25,33,8,6,2,3,1.5
6d0d8f43-03b0-53ea-9597-bcd5609c4461,7,0,0,5,6,1.2,24,15,4,7,4,0.5714285714285714
0159d31f-6038-5c2c-ab82-791f3b3e315a,47,16,5,10,7,0.7,44,19,19,44,6,0.13636363636363635
36da045a-2a1f-51a9-b459-319c7bed33a8,43,19,2,43,21,0.4883720930232558,38,14,14,24,4,0.16666666666666666
37a1e423-c795-52c9-b7f8-0c9dd586fe0d,21,8,4,16,7,0.4375,24,18,7,23,6,0.2608695652173913
07bf7efd-e978-50b0-8ad7-6f28bca0ef43,21,12,2,13,11,0.8461538461538461,39,29,8,13,5,0.38461538461538464
69bfaa08-a0c4-5135-857a-0901c10d675a,19,9,3,10,10,1.0,17,9,0,8,6,0.75
5c42e8b8-8a45-5742-8114-1f7f3897b831,66,34,2,16,15,0.9375,34,22,1,18,9,0.5
f6e643a0-9aa7-5021-91b7-ddee5f9755bd,29,11,4,34,8,0.23529411764705882,30,13,11,58,7,0.1206896551724138
f8026f2d-d7c7-5ce6-95e1-f4454675562b,13,7,0,4,10,2.5,14,7,0,5,4,0.8
21296e1b-39c0-5d0d-96b6-8b95b005a8cc,37,25,6,8,10,1.25,24,4,5,4,4,1.0
3182a3e9-7978-5443-8cfd-e8cff3ae737a,95,61,36,44,5,0.11363636363636363,101,52,33,66,5,0.07575757575757576
0262cdc9-d7e7-5bf4-8eef-3fdfa8dfd041,20,13,3,7,14,2.0,33,13,5,2,2,1.0
8352c8da-589c-54d1-b92a-582dfa557de9,94,63,17,44,20,0.45454545454545453,46,16,18,12,4,0.3333333333333333
7b07d3c2-1be8-5095-a11e-95732e710280,5,2,0,2,3,1.5,32,13,9,29,5,0.1724137931034483
93b8c9cb-5830-5d08-8455-04a554417141,48,20,9,7,4,0.5714285714285714,68,28,16,9,5,0.5555555555555556
00e0db33-1d93-52dc-a87d-ae17b974d735,66,30,17,20,9,0.45,62,22,14,31,6,0.1935483870967742
